student_id,course_id,enrolled_at,quiz1,quiz2,midterm,assignments,project,final,present_count,total_sessions,attendance_percentage
1057,28,2024-01-01,30.0,15.0,48.0,20.0,70.0,fail,20,384,5.208333333333334
1057,41,2024-01-01,15.0,50.0,38.0,18.0,86.66666666666667,fail,23,384,5.989583333333334
1057,42,2024-01-01,45.0,35.0,46.0,26.0,73.33333333333334,fail,19,384,4.947916666666666
1057,29,2024-08-01,25.0,50.0,48.0,28.0,86.66666666666667,fail,25,312,8.012820512820513
1057,30,2024-08-01,25.0,30.0,52.0,12.0,83.33333333333334,fail,20,312,6.41025641025641
1057,31,2024-08-01,20.0,25.0,56.0,0.0,66.66666666666667,fail,21,312,6.730769230769231
1057,32,2024-08-01,40.0,20.0,42.0,20.0,83.33333333333334,fail,25,312,8.012820512820513
1057,43,2025-08-01,25.0,35.0,50.0,12.0,83.33333333333334,fail,34,312,10.897435897435898
1057,44,2024-08-01,25.0,35.0,38.0,42.0,96.66666666666667,fail,22,192,11.458333333333332
1057,33,2025-01-01,35.0,35.0,42.0,20.0,83.33333333333334,fail,18,192,9.375
1057,34,2025-01-01,15.0,20.0,58.0,26.0,73.33333333333334,fail,20,192,10.416666666666668
1057,35,2025-01-01,50.0,30.0,44.0,34.0,86.66666666666667,fail,22,192,11.458333333333332
1057,36,2025-01-01,30.0,20.0,42.0,34.0,93.33333333333334,fail,22,192,11.458333333333332
1058,1,2022-01-01,40.0,30.0,42.0,28.0,90.0,fail,17,768,2.213541666666667
1058,2,2022-01-01,45.0,35.0,60.0,38.0,76.66666666666667,fail,25,768,3.2552083333333335
1058,3,2022-01-01,30.0,50.0,42.0,38.0,93.33333333333334,fail,19,768,2.473958333333333
1058,4,2022-01-01,35.0,30.0,52.0,42.0,76.66666666666667,fail,28,768,3.6458333333333335
1058,5,2022-01-01,25.0,40.0,52.0,16.0,83.33333333333334,fail,22,768,2.864583333333333
1058,6,2022-01-01,25.0,35.0,58.0,30.0,96.66666666666667,fail,21,768,2.734375
1058,7,2022-08-01,50.0,45.0,40.0,8.0,93.33333333333334,fail,26,696,3.7356321839080464
1058,8,2022-08-01,15.0,20.0,40.0,26.0,86.66666666666667,fail,25,696,3.5919540229885056
1058,9,2022-08-01,25.0,50.0,58.0,24.0,73.33333333333334,fail,20,696,2.8735632183908044
1058,10,2022-08-01,45.0,15.0,52.0,10.0,100.0,fail,26,696,3.7356321839080464
1058,11,2022-08-01,15.0,35.0,50.0,4.0,83.33333333333334,fail,26,696,3.7356321839080464
1058,12,2022-08-01,45.0,40.0,54.0,24.0,70.0,fail,23,696,3.3045977011494254
1058,13,2023-01-01,45.0,25.0,38.0,12.0,96.66666666666667,fail,20,576,3.4722222222222223
1058,14,2023-01-01,20.0,30.0,42.0,22.0,93.33333333333334,fail,24,576,4.166666666666666
1058,15,2023-01-01,15.0,40.0,48.0,42.0,96.66666666666667,fail,26,576,4.513888888888888
1058,16,2023-01-01,25.0,35.0,42.0,0.0,90.0,fail,21,576,3.6458333333333335
1058,17,2023-01-01,40.0,40.0,42.0,42.0,73.33333333333334,fail,22,576,3.8194444444444446
1058,18,2023-01-01,50.0,40.0,50.0,10.0,70.0,pass,24,576,4.166666666666666
1058,19,2023-08-01,40.0,15.0,40.0,6.0,80.0,fail,26,504,5.158730158730158
1058,20,2023-08-01,50.0,20.0,42.0,28.0,76.66666666666667,fail,21,504,4.166666666666666
1058,21,2023-08-01,35.0,25.0,60.0,46.0,83.33333333333334,fail,26,504,5.158730158730158
1058,22,2023-08-01,15.0,25.0,38.0,16.0,96.66666666666667,fail,18,504,3.571428571428571
1058,23,2023-08-01,15.0,25.0,40.0,16.0,96.66666666666667,fail,22,504,4.365079365079365
1058,24,2023-08-01,20.0,35.0,42.0,28.0,100.0,fail,21,504,4.166666666666666
1058,25,2024-01-01,50.0,35.0,54.0,18.0,90.0,fail,23,384,5.989583333333334
1058,26,2024-01-01,30.0,45.0,44.0,14.0,70.0,fail,18,384,4.6875
1058,27,2024-01-01,50.0,35.0,38.0,30.0,93.33333333333334,fail,24,384,6.25
1058,28,2024-01-01,20.0,35.0,44.0,18.0,96.66666666666667,fail,18,384,4.6875
1058,41,2024-01-01,20.0,50.0,38.0,30.0,80.0,fail,20,384,5.208333333333334
1058,42,2024-01-01,15.0,20.0,40.0,26.0,93.33333333333334,fail,19,384,4.947916666666666
1058,29,2024-08-01,45.0,30.0,50.0,46.0,96.66666666666667,fail,23,312,7.371794871794872
1058,30,2024-08-01,15.0,35.0,52.0,46.0,70.0,fail,19,312,6.089743589743589
1058,31,2024-08-01,30.0,20.0,54.0,12.0,93.33333333333334,fail,25,312,8.012820512820513
1058,32,2024-08-01,30.0,45.0,58.0,20.0,70.0,fail,23,312,7.371794871794872
1058,43,2025-08-01,20.0,35.0,50.0,52.0,83.33333333333334,fail,32,312,10.256410256410255
1058,44,2024-08-01,40.0,40.0,56.0,8.0,96.66666666666667,fail,21,192,10.9375
1058,33,2025-01-01,50.0,40.0,44.0,28.0,66.66666666666667,fail,21,192,10.9375
1058,34,2025-01-01,20.0,45.0,38.0,36.0,96.66666666666667,fail,19,192,9.895833333333332
1058,35,2025-01-01,30.0,40.0,38.0,22.0,96.66666666666667,fail,20,192,10.416666666666668
1058,36,2025-01-01,20.0,35.0,42.0,34.0,96.66666666666667,fail,23,192,11.979166666666668
1059,1,2022-01-01,30.0,30.0,48.0,8.0,80.0,fail,23,768,2.994791666666667
1059,2,2022-01-01,50.0,50.0,50.0,18.0,100.0,fail,21,768,2.734375
1059,3,2022-01-01,35.0,45.0,60.0,20.0,93.33333333333334,fail,22,768,2.864583333333333
1059,4,2022-01-01,20.0,15.0,44.0,40.0,90.0,fail,22,768,2.864583333333333
1059,5,2022-01-01,20.0,50.0,42.0,26.0,73.33333333333334,fail,19,768,2.473958333333333
1059,6,2022-01-01,30.0,25.0,52.0,22.0,90.0,fail,21,768,2.734375
1059,7,2022-08-01,25.0,15.0,50.0,36.0,96.66666666666667,fail,19,696,2.7298850574712645
1059,8,2022-08-01,40.0,20.0,42.0,46.0,93.33333333333334,fail,22,696,3.1609195402298855
1059,9,2022-08-01,30.0,20.0,48.0,8.0,100.0,fail,21,696,3.0172413793103448
1059,10,2022-08-01,50.0,50.0,56.0,14.0,96.66666666666667,fail,21,696,3.0172413793103448
1059,11,2022-08-01,40.0,50.0,60.0,40.0,66.66666666666667,fail,25,696,3.5919540229885056
1059,12,2022-08-01,25.0,15.0,50.0,30.0,86.66666666666667,fail,22,696,3.1609195402298855
1059,13,2023-01-01,20.0,50.0,44.0,14.0,70.0,fail,20,576,3.4722222222222223
1059,14,2023-01-01,30.0,50.0,44.0,44.0,93.33333333333334,fail,22,576,3.8194444444444446
1059,15,2023-01-01,15.0,20.0,60.0,38.0,90.0,fail,22,576,3.8194444444444446
1059,16,2023-01-01,45.0,50.0,44.0,4.0,73.33333333333334,fail,17,576,2.951388888888889
1059,17,2023-01-01,50.0,15.0,44.0,10.0,80.0,fail,24,576,4.166666666666666
1059,18,2023-01-01,50.0,40.0,56.0,12.0,80.0,pass,22,576,3.8194444444444446
1059,19,2023-08-01,35.0,45.0,50.0,34.0,73.33333333333334,fail,22,504,4.365079365079365
1059,20,2023-08-01,15.0,25.0,42.0,14.0,96.66666666666667,fail,22,504,4.365079365079365
1059,21,2023-08-01,45.0,25.0,38.0,26.0,96.66666666666667,fail,24,504,4.761904761904762
1059,22,2023-08-01,40.0,35.0,42.0,32.0,83.33333333333334,fail,24,504,4.761904761904762
1059,23,2023-08-01,50.0,25.0,44.0,38.0,86.66666666666667,fail,18,504,3.571428571428571
1059,24,2023-08-01,20.0,25.0,42.0,54.0,90.0,fail,22,504,4.365079365079365
1059,25,2024-01-01,30.0,35.0,48.0,42.0,86.66666666666667,fail,21,384,5.46875
1059,26,2024-01-01,30.0,20.0,58.0,18.0,66.66666666666667,fail,26,384,6.770833333333333
1059,27,2024-01-01,15.0,15.0,44.0,30.0,70.0,fail,19,384,4.947916666666666
1059,28,2024-01-01,25.0,40.0,40.0,24.0,100.0,fail,24,384,6.25
1059,41,2024-01-01,50.0,40.0,52.0,28.0,66.66666666666667,fail,21,384,5.46875
1059,42,2024-01-01,45.0,20.0,42.0,30.0,96.66666666666667,fail,23,384,5.989583333333334
1059,29,2024-08-01,20.0,40.0,58.0,34.0,96.66666666666667,fail,23,312,7.371794871794872
1059,30,2024-08-01,45.0,40.0,58.0,26.0,96.66666666666667,fail,24,312,7.6923076923076925
1059,31,2024-08-01,30.0,50.0,56.0,12.0,100.0,fail,25,312,8.012820512820513
1059,32,2024-08-01,15.0,45.0,40.0,12.0,70.0,fail,21,312,6.730769230769231
1059,43,2025-08-01,35.0,35.0,50.0,18.0,83.33333333333334,fail,34,312,10.897435897435898
1059,44,2024-08-01,25.0,20.0,40.0,28.0,73.33333333333334,fail,19,192,9.895833333333332
1059,33,2025-01-01,15.0,30.0,60.0,16.0,86.66666666666667,fail,27,192,14.0625
1059,34,2025-01-01,50.0,45.0,44.0,24.0,70.0,fail,21,192,10.9375
1059,35,2025-01-01,40.0,35.0,46.0,10.0,80.0,fail,16,192,8.333333333333332
1059,36,2025-01-01,50.0,15.0,48.0,18.0,73.33333333333334,fail,20,192,10.416666666666668
1060,1,2022-01-01,35.0,35.0,48.0,22.0,90.0,fail,19,768,2.473958333333333
1060,2,2022-01-01,30.0,20.0,38.0,14.0,100.0,fail,23,768,2.994791666666667
1060,3,2022-01-01,45.0,25.0,40.0,36.0,76.66666666666667,fail,23,768,2.994791666666667
1060,4,2022-01-01,40.0,20.0,58.0,34.0,66.66666666666667,fail,24,768,3.125
1060,5,2022-01-01,50.0,40.0,60.0,16.0,83.33333333333334,fail,26,768,3.3854166666666665
1060,6,2022-01-01,15.0,35.0,44.0,34.0,73.33333333333334,fail,19,768,2.473958333333333
1060,7,2022-08-01,25.0,40.0,46.0,20.0,83.33333333333334,fail,20,696,2.8735632183908044
1060,8,2022-08-01,25.0,30.0,56.0,24.0,86.66666666666667,fail,20,696,2.8735632183908044
1060,9,2022-08-01,45.0,15.0,52.0,6.0,76.66666666666667,fail,28,696,4.022988505747127
1060,10,2022-08-01,35.0,30.0,58.0,4.0,70.0,fail,20,696,2.8735632183908044
1060,11,2022-08-01,40.0,45.0,54.0,16.0,96.66666666666667,fail,21,696,3.0172413793103448
1060,12,2022-08-01,25.0,50.0,56.0,12.0,86.66666666666667,fail,23,696,3.3045977011494254
1060,13,2023-01-01,45.0,35.0,54.0,0.0,90.0,fail,22,576,3.8194444444444446
1060,14,2023-01-01,35.0,50.0,58.0,50.0,86.66666666666667,fail,22,576,3.8194444444444446
1060,15,2023-01-01,30.0,30.0,42.0,24.0,66.66666666666667,pass,20,576,3.4722222222222223
1060,16,2023-01-01,35.0,30.0,60.0,24.0,83.33333333333334,fail,21,576,3.6458333333333335
1060,17,2023-01-01,35.0,50.0,40.0,26.0,86.66666666666667,fail,22,576,3.8194444444444446
1060,18,2023-01-01,15.0,15.0,40.0,20.0,70.0,fail,23,576,3.9930555555555554
1060,19,2023-08-01,35.0,20.0,48.0,16.0,96.66666666666667,fail,19,504,3.7698412698412698
1060,20,2023-08-01,40.0,35.0,40.0,30.0,66.66666666666667,fail,22,504,4.365079365079365
1060,21,2023-08-01,20.0,40.0,42.0,14.0,93.33333333333334,pass,22,504,4.365079365079365
1060,22,2023-08-01,15.0,15.0,54.0,20.0,86.66666666666667,fail,22,504,4.365079365079365
1060,23,2023-08-01,50.0,25.0,46.0,30.0,86.66666666666667,fail,24,504,4.761904761904762
1060,24,2023-08-01,35.0,45.0,54.0,8.0,86.66666666666667,fail,28,504,5.555555555555555
1060,25,2024-01-01,20.0,15.0,52.0,12.0,83.33333333333334,fail,21,384,5.46875
1060,26,2024-01-01,20.0,40.0,52.0,14.0,83.33333333333334,fail,18,384,4.6875
1060,27,2024-01-01,15.0,15.0,56.0,20.0,90.0,fail,25,384,6.510416666666667
1060,28,2024-01-01,35.0,30.0,48.0,4.0,73.33333333333334,fail,24,384,6.25
1060,41,2024-01-01,35.0,30.0,56.0,34.0,90.0,fail,23,384,5.989583333333334
1060,42,2024-01-01,50.0,45.0,60.0,16.0,80.0,fail,26,384,6.770833333333333
1060,29,2024-08-01,35.0,45.0,58.0,18.0,80.0,fail,25,312,8.012820512820513
1060,30,2024-08-01,50.0,40.0,38.0,20.0,96.66666666666667,fail,24,312,7.6923076923076925
1060,31,2024-08-01,25.0,30.0,54.0,56.0,100.0,fail,27,312,8.653846153846153
1060,32,2024-08-01,45.0,25.0,38.0,2.0,70.0,fail,23,312,7.371794871794872
1060,43,2025-08-01,45.0,35.0,50.0,12.0,83.33333333333334,fail,41,312,13.141025641025642
1060,44,2024-08-01,15.0,40.0,58.0,14.0,100.0,fail,20,192,10.416666666666668
1060,33,2025-01-01,20.0,40.0,38.0,38.0,83.33333333333334,fail,23,192,11.979166666666668
1060,34,2025-01-01,20.0,25.0,40.0,12.0,80.0,fail,22,192,11.458333333333332
1060,35,2025-01-01,35.0,20.0,42.0,18.0,80.0,fail,22,192,11.458333333333332
1060,36,2025-01-01,30.0,50.0,38.0,38.0,100.0,fail,24,192,12.5
1061,1,2022-01-01,45.0,40.0,60.0,6.0,80.0,fail,21,768,2.734375
1061,2,2022-01-01,25.0,35.0,56.0,48.0,70.0,fail,22,768,2.864583333333333
1061,3,2022-01-01,50.0,50.0,56.0,20.0,93.33333333333334,fail,22,768,2.864583333333333
1061,4,2022-01-01,35.0,50.0,54.0,32.0,66.66666666666667,fail,21,768,2.734375
1061,5,2022-01-01,20.0,20.0,60.0,32.0,80.0,fail,24,768,3.125
1061,6,2022-01-01,15.0,30.0,60.0,12.0,73.33333333333334,fail,19,768,2.473958333333333
1061,7,2022-08-01,25.0,15.0,54.0,38.0,83.33333333333334,fail,22,696,3.1609195402298855
1061,8,2022-08-01,50.0,45.0,46.0,20.0,90.0,fail,20,696,2.8735632183908044
1061,9,2022-08-01,15.0,20.0,44.0,18.0,90.0,fail,20,696,2.8735632183908044
1061,10,2022-08-01,15.0,15.0,58.0,16.0,70.0,fail,22,696,3.1609195402298855
1061,11,2022-08-01,45.0,35.0,48.0,24.0,93.33333333333334,fail,22,696,3.1609195402298855
1061,12,2022-08-01,25.0,20.0,46.0,0.0,93.33333333333334,fail,25,696,3.5919540229885056
1061,13,2023-01-01,45.0,40.0,46.0,20.0,73.33333333333334,fail,23,576,3.9930555555555554
1061,14,2023-01-01,30.0,15.0,46.0,26.0,90.0,fail,21,576,3.6458333333333335
1061,15,2023-01-01,25.0,15.0,40.0,28.0,76.66666666666667,fail,21,576,3.6458333333333335
1061,16,2023-01-01,45.0,20.0,56.0,0.0,70.0,fail,17,576,2.951388888888889
1061,17,2023-01-01,25.0,40.0,46.0,28.0,73.33333333333334,fail,28,576,4.861111111111112
1061,18,2023-01-01,15.0,40.0,50.0,40.0,76.66666666666667,fail,25,576,4.340277777777778
1061,19,2023-08-01,20.0,30.0,46.0,8.0,66.66666666666667,fail,25,504,4.9603174603174605
1061,20,2023-08-01,45.0,40.0,42.0,22.0,86.66666666666667,fail,23,504,4.563492063492063
1061,21,2023-08-01,40.0,20.0,40.0,26.0,73.33333333333334,fail,23,504,4.563492063492063
1061,22,2023-08-01,25.0,20.0,48.0,16.0,83.33333333333334,fail,24,504,4.761904761904762
1061,23,2023-08-01,20.0,40.0,60.0,38.0,93.33333333333334,fail,20,504,3.968253968253968
1061,24,2023-08-01,15.0,25.0,38.0,4.0,96.66666666666667,fail,21,504,4.166666666666666
1061,25,2024-01-01,30.0,15.0,42.0,38.0,80.0,fail,22,384,5.729166666666666
1061,26,2024-01-01,30.0,15.0,56.0,16.0,90.0,fail,22,384,5.729166666666666
1061,27,2024-01-01,25.0,15.0,56.0,0.0,73.33333333333334,fail,22,384,5.729166666666666
1061,28,2024-01-01,45.0,50.0,52.0,12.0,83.33333333333334,fail,24,384,6.25
1061,41,2024-01-01,45.0,30.0,60.0,38.0,90.0,fail,19,384,4.947916666666666
1061,42,2024-01-01,25.0,25.0,58.0,18.0,96.66666666666667,fail,21,384,5.46875
1061,29,2024-08-01,15.0,20.0,58.0,20.0,76.66666666666667,fail,21,312,6.730769230769231
1061,30,2024-08-01,45.0,50.0,46.0,30.0,93.33333333333334,fail,20,312,6.41025641025641
1061,31,2024-08-01,45.0,30.0,60.0,24.0,70.0,fail,25,312,8.012820512820513
1061,32,2024-08-01,40.0,20.0,52.0,30.0,86.66666666666667,fail,22,312,7.051282051282051
1061,43,2025-08-01,50.0,35.0,50.0,42.0,83.33333333333334,fail,32,312,10.256410256410255
1061,44,2024-08-01,30.0,30.0,46.0,22.0,86.66666666666667,fail,22,192,11.458333333333332
1061,33,2025-01-01,25.0,15.0,38.0,20.0,66.66666666666667,fail,21,192,10.9375
1061,34,2025-01-01,30.0,35.0,56.0,24.0,66.66666666666667,fail,22,192,11.458333333333332
1061,35,2025-01-01,40.0,45.0,40.0,10.0,70.0,fail,18,192,9.375
1061,36,2025-01-01,40.0,25.0,54.0,28.0,73.33333333333334,fail,22,192,11.458333333333332
1062,1,2022-01-01,25.0,25.0,38.0,14.0,76.66666666666667,fail,22,768,2.864583333333333
1062,2,2022-01-01,25.0,15.0,50.0,12.0,90.0,fail,20,768,2.604166666666667
1062,3,2022-01-01,45.0,45.0,56.0,18.0,83.33333333333334,fail,24,768,3.125
1062,4,2022-01-01,45.0,50.0,48.0,12.0,70.0,fail,22,768,2.864583333333333
1062,5,2022-01-01,20.0,20.0,56.0,10.0,66.66666666666667,fail,24,768,3.125
1062,6,2022-01-01,45.0,40.0,42.0,16.0,73.33333333333334,fail,18,768,2.34375
1062,7,2022-08-01,35.0,35.0,58.0,38.0,66.66666666666667,fail,26,696,3.7356321839080464
1062,8,2022-08-01,35.0,50.0,40.0,34.0,86.66666666666667,fail,22,696,3.1609195402298855
1062,9,2022-08-01,20.0,15.0,40.0,0.0,83.33333333333334,fail,20,696,2.8735632183908044
1062,10,2022-08-01,45.0,50.0,44.0,38.0,70.0,fail,23,696,3.3045977011494254
1062,11,2022-08-01,15.0,25.0,46.0,6.0,96.66666666666667,fail,21,696,3.0172413793103448
1062,12,2022-08-01,25.0,25.0,46.0,30.0,93.33333333333334,fail,15,696,2.1551724137931036
1062,13,2023-01-01,25.0,20.0,40.0,14.0,80.0,fail,26,576,4.513888888888888
1062,14,2023-01-01,35.0,50.0,38.0,8.0,83.33333333333334,fail,24,576,4.166666666666666
1062,15,2023-01-01,50.0,45.0,46.0,28.0,73.33333333333334,fail,18,576,3.125
1062,16,2023-01-01,30.0,25.0,52.0,18.0,96.66666666666667,fail,26,576,4.513888888888888
1062,17,2023-01-01,35.0,50.0,42.0,6.0,86.66666666666667,fail,24,576,4.166666666666666
1062,18,2023-01-01,15.0,35.0,50.0,42.0,86.66666666666667,fail,18,576,3.125
1062,19,2023-08-01,15.0,25.0,50.0,16.0,76.66666666666667,fail,21,504,4.166666666666666
1062,20,2023-08-01,40.0,45.0,46.0,44.0,83.33333333333334,fail,26,504,5.158730158730158
1062,21,2023-08-01,25.0,30.0,40.0,24.0,70.0,fail,23,504,4.563492063492063
1062,22,2023-08-01,25.0,20.0,42.0,16.0,100.0,pass,22,504,4.365079365079365
1062,23,2023-08-01,45.0,45.0,48.0,22.0,73.33333333333334,fail,24,504,4.761904761904762
1062,24,2023-08-01,15.0,40.0,50.0,2.0,86.66666666666667,fail,24,504,4.761904761904762
1062,25,2024-01-01,30.0,50.0,46.0,16.0,100.0,fail,18,384,4.6875
1062,26,2024-01-01,50.0,25.0,52.0,36.0,100.0,fail,28,384,7.291666666666667
1062,27,2024-01-01,50.0,30.0,44.0,20.0,96.66666666666667,fail,24,384,6.25
1062,28,2024-01-01,30.0,15.0,56.0,2.0,73.33333333333334,fail,24,384,6.25
1062,41,2024-01-01,25.0,25.0,40.0,22.0,70.0,fail,24,384,6.25
1062,42,2024-01-01,30.0,20.0,60.0,26.0,90.0,fail,21,384,5.46875
1062,29,2024-08-01,35.0,45.0,50.0,20.0,90.0,fail,24,312,7.6923076923076925
1062,30,2024-08-01,30.0,25.0,56.0,26.0,100.0,fail,19,312,6.089743589743589
1062,31,2024-08-01,15.0,45.0,46.0,34.0,66.66666666666667,fail,23,312,7.371794871794872
1062,32,2024-08-01,35.0,30.0,50.0,36.0,100.0,fail,26,312,8.333333333333332
1062,43,2025-08-01,20.0,35.0,50.0,2.0,83.33333333333334,fail,38,312,12.179487179487179
1062,44,2024-08-01,35.0,20.0,44.0,16.0,66.66666666666667,fail,19,192,9.895833333333332
1062,33,2025-01-01,40.0,15.0,46.0,22.0,80.0,fail,19,192,9.895833333333332
1062,34,2025-01-01,25.0,25.0,46.0,34.0,73.33333333333334,fail,19,192,9.895833333333332
1062,35,2025-01-01,20.0,45.0,46.0,22.0,83.33333333333334,fail,23,192,11.979166666666668
1062,36,2025-01-01,50.0,45.0,42.0,34.0,66.66666666666667,fail,20,192,10.416666666666668
1063,1,2022-01-01,35.0,15.0,58.0,28.0,90.0,fail,22,768,2.864583333333333
1063,2,2022-01-01,50.0,20.0,42.0,14.0,100.0,fail,23,768,2.994791666666667
1063,3,2022-01-01,50.0,30.0,46.0,14.0,93.33333333333334,fail,26,768,3.3854166666666665
1063,4,2022-01-01,25.0,45.0,46.0,8.0,100.0,fail,27,768,3.515625
1063,5,2022-01-01,20.0,20.0,58.0,34.0,70.0,fail,25,768,3.2552083333333335
1063,6,2022-01-01,20.0,50.0,46.0,46.0,100.0,fail,23,768,2.994791666666667
1063,7,2022-08-01,25.0,45.0,54.0,26.0,90.0,fail,25,696,3.5919540229885056
1063,8,2022-08-01,30.0,30.0,46.0,6.0,70.0,fail,26,696,3.7356321839080464
1063,9,2022-08-01,45.0,45.0,54.0,26.0,96.66666666666667,fail,26,696,3.7356321839080464
1063,10,2022-08-01,50.0,35.0,42.0,46.0,86.66666666666667,fail,19,696,2.7298850574712645
1063,11,2022-08-01,35.0,45.0,50.0,34.0,93.33333333333334,fail,25,696,3.5919540229885056
1063,12,2022-08-01,40.0,50.0,54.0,12.0,80.0,fail,21,696,3.0172413793103448
1063,13,2023-01-01,15.0,40.0,42.0,30.0,70.0,fail,19,576,3.298611111111111
1063,14,2023-01-01,35.0,25.0,58.0,20.0,96.66666666666667,fail,21,576,3.6458333333333335
1063,15,2023-01-01,40.0,20.0,42.0,0.0,93.33333333333334,fail,24,576,4.166666666666666
1063,16,2023-01-01,15.0,20.0,56.0,8.0,93.33333333333334,fail,26,576,4.513888888888888
1063,17,2023-01-01,30.0,20.0,40.0,34.0,80.0,fail,25,576,4.340277777777778
1063,18,2023-01-01,15.0,35.0,56.0,30.0,80.0,fail,21,576,3.6458333333333335
1063,19,2023-08-01,30.0,40.0,40.0,4.0,66.66666666666667,fail,24,504,4.761904761904762
1063,20,2023-08-01,15.0,30.0,54.0,20.0,86.66666666666667,fail,23,504,4.563492063492063
1063,21,2023-08-01,50.0,15.0,38.0,46.0,90.0,fail,20,504,3.968253968253968
1063,22,2023-08-01,20.0,30.0,50.0,6.0,73.33333333333334,fail,17,504,3.373015873015873
1063,23,2023-08-01,30.0,20.0,54.0,22.0,93.33333333333334,fail,23,504,4.563492063492063
1063,24,2023-08-01,35.0,45.0,48.0,28.0,80.0,fail,23,504,4.563492063492063
1063,25,2024-01-01,35.0,25.0,48.0,34.0,96.66666666666667,fail,17,384,4.427083333333334
1063,26,2024-01-01,45.0,25.0,40.0,24.0,70.0,fail,23,384,5.989583333333334
1063,27,2024-01-01,45.0,20.0,58.0,28.0,83.33333333333334,fail,24,384,6.25
1063,28,2024-01-01,40.0,25.0,54.0,4.0,73.33333333333334,fail,20,384,5.208333333333334
1063,41,2024-01-01,15.0,15.0,48.0,36.0,86.66666666666667,fail,19,384,4.947916666666666
1063,42,2024-01-01,45.0,45.0,56.0,18.0,96.66666666666667,fail,24,384,6.25
1063,29,2024-08-01,50.0,45.0,56.0,6.0,93.33333333333334,pass,26,312,8.333333333333332
1063,30,2024-08-01,40.0,40.0,38.0,24.0,76.66666666666667,fail,25,312,8.012820512820513
1063,31,2024-08-01,30.0,40.0,52.0,26.0,66.66666666666667,fail,25,312,8.012820512820513
1063,32,2024-08-01,35.0,30.0,38.0,12.0,96.66666666666667,fail,20,312,6.41025641025641
1063,43,2025-08-01,35.0,35.0,50.0,22.0,83.33333333333334,fail,34,312,10.897435897435898
1063,44,2024-08-01,20.0,15.0,60.0,8.0,93.33333333333334,fail,22,192,11.458333333333332
1063,33,2025-01-01,50.0,45.0,48.0,18.0,80.0,fail,26,192,13.541666666666666
1063,34,2025-01-01,45.0,40.0,58.0,38.0,80.0,fail,22,192,11.458333333333332
1063,35,2025-01-01,45.0,50.0,44.0,14.0,70.0,fail,23,192,11.979166666666668
1063,36,2025-01-01,35.0,35.0,38.0,18.0,80.0,fail,26,192,13.541666666666666
1064,1,2022-01-01,45.0,15.0,54.0,0.0,80.0,fail,21,768,2.734375
1064,2,2022-01-01,35.0,20.0,42.0,10.0,66.66666666666667,fail,20,768,2.604166666666667
1064,3,2022-01-01,15.0,20.0,44.0,10.0,80.0,fail,28,768,3.6458333333333335
1064,4,2022-01-01,25.0,35.0,56.0,28.0,100.0,fail,26,768,3.3854166666666665
1064,5,2022-01-01,30.0,35.0,42.0,12.0,90.0,fail,22,768,2.864583333333333
1064,6,2022-01-01,30.0,40.0,58.0,34.0,66.66666666666667,fail,20,768,2.604166666666667
1064,7,2022-08-01,45.0,15.0,44.0,20.0,90.0,fail,22,696,3.1609195402298855
1064,8,2022-08-01,15.0,45.0,48.0,22.0,93.33333333333334,fail,17,696,2.442528735632184
1064,9,2022-08-01,15.0,15.0,54.0,34.0,80.0,fail,20,696,2.8735632183908044
1064,10,2022-08-01,50.0,50.0,50.0,40.0,80.0,fail,23,696,3.3045977011494254
1064,11,2022-08-01,45.0,25.0,52.0,10.0,83.33333333333334,fail,20,696,2.8735632183908044
1064,12,2022-08-01,35.0,40.0,42.0,22.0,100.0,fail,22,696,3.1609195402298855
1064,13,2023-01-01,15.0,25.0,38.0,0.0,76.66666666666667,fail,21,576,3.6458333333333335
1064,14,2023-01-01,35.0,15.0,48.0,28.0,90.0,fail,25,576,4.340277777777778
1064,15,2023-01-01,30.0,45.0,42.0,2.0,96.66666666666667,fail,23,576,3.9930555555555554
1064,16,2023-01-01,35.0,25.0,42.0,32.0,80.0,fail,24,576,4.166666666666666
1064,17,2023-01-01,45.0,20.0,54.0,30.0,83.33333333333334,fail,26,576,4.513888888888888
1064,18,2023-01-01,20.0,30.0,52.0,26.0,66.66666666666667,fail,26,576,4.513888888888888
1064,19,2023-08-01,30.0,25.0,38.0,26.0,96.66666666666667,fail,23,504,4.563492063492063
1064,20,2023-08-01,45.0,30.0,46.0,14.0,93.33333333333334,fail,22,504,4.365079365079365
1064,21,2023-08-01,40.0,35.0,48.0,24.0,80.0,fail,21,504,4.166666666666666
1064,22,2023-08-01,40.0,40.0,56.0,10.0,70.0,fail,22,504,4.365079365079365
1064,23,2023-08-01,15.0,15.0,60.0,12.0,73.33333333333334,fail,25,504,4.9603174603174605
1064,24,2023-08-01,45.0,50.0,56.0,22.0,80.0,fail,20,504,3.968253968253968
1064,25,2024-01-01,30.0,45.0,48.0,8.0,83.33333333333334,fail,21,384,5.46875
1064,26,2024-01-01,45.0,50.0,54.0,10.0,80.0,fail,22,384,5.729166666666666
1064,27,2024-01-01,35.0,30.0,44.0,12.0,73.33333333333334,fail,18,384,4.6875
1064,28,2024-01-01,15.0,20.0,38.0,22.0,83.33333333333334,fail,17,384,4.427083333333334
1064,41,2024-01-01,45.0,15.0,42.0,20.0,93.33333333333334,fail,19,384,4.947916666666666
